customer_id,since_birth_days,price_first_item_purchased,gender,revenue,original_dataset,ip,ip_geopoint,ip_country_code,pages_visited,campain,is_id_ends_d,target
2cc09b9feba,38,15.5,M,,to_score,86.228.51.91,POINT(3.7999 49.3124),FR,8.0,false,0,
1898c2015ca,31,10.0,F,,to_score,78.239.36.228,POINT(5.3861 43.2951),FR,9.0,true,0,
f09587b172a,34,102.0,M,,to_score,74.136.57.46,POINT(-84.423 38.0052),US,12.0,true,0,
fcd020cdcca,54,44.0,F,,to_score,59.68.210.195,POINT(113.722 34.7732),CN,3.0,false,0,
e33131ebe2a,37,102.0,F,,to_score,178.147.253.221,POINT(23.7 38.0167),GR,2.0,false,0,
7149039382a,36,102.0,M,,to_score,189.238.106.248,POINT(-110.9727 31.2253),MX,7.0,false,0,
246ce94a89a,44,28.0,F,,to_score,131.176.135.140,POINT(9.491 51.2993),DE,6.0,false,0,
0324179a8ba,43,42.0,M,,to_score,148.129.235.202,POINT(-97.822 37.751),US,6.0,true,0,
64e66c837fa,54,117.0,M,,to_score,120.55.230.78,POINT(120.1612 30.2994),CN,3.0,false,0,
2b21fa1c19a,39,102.0,F,,to_score,134.222.83.90,POINT(4.8995 52.3824),NL,8.0,false,0,
a699fb6a87a,123,42.0,F,,to_score,71.94.14.48,POINT(-119.2387 39.6012),US,3.0,false,0,
87de3d8b6fa,123,42.0,M,,to_score,88.150.148.244,POINT(-1.7177 51.593),GB,3.0,false,0,
16cd87926ba,123,15.5,F,,to_score,86.109.190.184,POINT(-3.684 40.4172),ES,4.0,true,0,
4c93f9bd98a,123,44.0,M,,to_score,53.144.49.146,POINT(9.491 51.2993),DE,5.0,false,0,
8dac2715ffa,39,28.0,F,,to_score,139.237.27.126,POINT(-97.822 37.751),US,3.0,true,0,
e5b3c68904a,59,28.0,M,,to_score,65.97.201.218,POINT(-79.3716 43.6319),CA,5.0,true,0,
e7c42768dfa,123,22.0,F,,to_score,56.107.246.191,POINT(-97.822 37.751),US,6.0,false,0,
bc51a9e2b6a,39,22.0,F,,to_score,46.208.225.36,POINT(1.2862 52.6281),GB,4.0,true,0,
9b50ccd245a,46,44.0,F,,to_score,121.105.175.43,POINT(138.5583 35.6574),JP,7.0,false,0,
c1be60cfb2a,34,22.0,M,,to_score,155.19.61.132,POINT(-97.822 37.751),US,5.0,true,0,
9364c9a158a,74,78.0,F,,to_score,43.2.26.44,POINT(103.8014 1.3673),SG,5.0,false,0,
b878203d16a,123,28.0,M,,to_score,183.83.55.252,POINT(80.2209 12.8996),IN,6.0,true,0,
3dac4eb3e3a,35,78.0,F,,to_score,120.222.144.249,POINT(120.3719 36.0986),CN,6.0,false,0,
c9e35881eba,123,15.5,F,,to_score,155.210.158.166,POINT(-0.8814 41.6405),ES,7.0,false,0,
3f08e5d775a,123,44.0,M,,to_score,40.171.193.108,POINT(-97.822 37.751),US,13.0,false,0,
95245e7988a,46,10.0,F,,to_score,75.116.192.36,POINT(-97.822 37.751),US,7.0,true,0,
ddeec264fca,39,117.0,M,,to_score,84.36.169.100,POINT(31.223 30.0355),EG,9.0,false,0,
5aa866ee89a,33,44.0,M,,to_score,55.67.223.1,POINT(-97.822 37.751),US,7.0,true,0,
71966f95fea,65,15.5,F,,to_score,56.3.74.205,POINT(-97.822 37.751),US,9.0,false,0,
3144fa412aa,59,10.0,F,,to_score,176.6.170.125,POINT(9.491 51.2993),DE,8.0,false,0,
4f1b305ae8a,32,15.5,F,,to_score,164.99.110.93,POINT(-97.822 37.751),US,1.0,true,0,
1aec056d9ba,42,102.0,F,,to_score,47.65.2.137,POINT(9.491 51.2993),DE,5.0,true,0,
f1707eacdda,51,44.0,F,,to_score,106.130.113.124,POINT(139.6895 35.6897),JP,6.0,false,0,
39bf050ba4a,55,22.0,M,,to_score,177.55.125.8,POINT(-43.2192 -22.8305),BR,7.0,true,0,
438dc5bd51a,32,22.0,F,,to_score,182.97.104.57,POINT(115.9316 28.5501),CN,7.0,false,0,
faf4fc8385a,58,44.0,M,,to_score,56.249.159.123,POINT(-97.822 37.751),US,10.0,false,0,
a53318317aa,72,102.0,F,,to_score,54.9.145.247,POINT(-97.822 37.751),US,13.0,false,0,
c4636383a7a,28,44.0,F,,to_score,187.46.3.226,POINT(-46.6409 -23.6283),BR,5.0,false,0,
4057a6d82ea,55,44.0,F,,to_score,116.45.47.151,POINT(129.0184 35.1231),KR,8.0,false,0,
4f5cfd630aa,36,44.0,F,,to_score,101.215.201.179,POINT(77.006 20.0063),IN,6.0,false,0,
cb2d68b85aa,49,44.0,F,,to_score,190.62.247.137,POINT(-88.3819 13.519),SV,7.0,false,0,
ce632e6beda,44,10.0,F,,to_score,93.140.110.192,POINT(16.0275 45.3054),HR,7.0,false,0,
66b77fbdf7a,76,28.0,F,,to_score,91.28.254.3,POINT(9.491 51.2993),DE,8.0,false,0,
aea0a91c01a,57,15.5,F,,to_score,197.56.194.20,POINT(31.5026 30.5868),EG,5.0,false,0,
9db8048d99a,33,22.0,M,,to_score,134.243.92.69,POINT(-97.822 37.751),US,4.0,false,0,
4bbef53c38a,45,15.5,F,,to_score,126.14.92.127,POINT(140.2021 36.0954),JP,5.0,true,0,
8776f6d9e2a,43,42.0,F,,to_score,80.170.213.167,POINT(18.056 59.3247),SE,4.0,false,0,
21c055ec4ca,65,22.0,F,,to_score,95.165.15.244,POINT(37.6171 55.7483),RU,6.0,false,0,
8ca9e50a4ba,37,102.0,F,,to_score,95.170.33.92,POINT(5.9008 47.3178),FR,6.0,false,0,
46d0e0b356a,40,15.5,F,,to_score,66.85.58.186,POINT(-97.822 37.751),US,3.0,true,0,
7bebe7eadfa,40,22.0,F,,to_score,119.228.239.52,POINT(135.3684 34.4698),JP,3.0,false,0,
b34a2d8c24a,45,44.0,M,,to_score,72.87.193.125,POINT(-97.822 37.751),US,7.0,false,0,
f42eefd088a,40,57.0,F,,to_score,120.5.138.64,POINT(113.722 34.7732),CN,6.0,true,0,
b88ad02d7ba,74,57.0,F,,to_score,171.58.50.52,POINT(70.984 20.7007),IN,3.0,false,0,
322039b316a,123,44.0,F,,to_score,74.156.126.51,POINT(-97.822 37.751),US,8.0,false,0,
4be45f101ba,38,22.0,M,,to_score,92.139.96.140,POINT(-2.7616 48.1841),FR,3.0,false,0,
d92dcf7fbea,39,15.5,F,,to_score,86.106.147.135,POINT(28.5213 46.0469),MD,7.0,false,0,
ed34b2989ca,27,15.5,F,,to_score,151.147.52.179,POINT(-97.822 37.751),US,4.0,true,0,
34f724907ba,123,28.0,M,,to_score,181.163.171.12,POINT(-71.6644 -35.435),CL,5.0,true,0,
b115a01215a,34,22.0,F,,to_score,138.249.45.34,POINT(24.9349 60.1717),FI,4.0,false,0,
486f9fb0a3a,58,15.5,M,,to_score,49.71.3.196,POINT(119.4358 32.3972),CN,6.0,true,0,
9a9c227ad4a,123,22.0,M,,to_score,195.141.39.26,POINT(8.3507 47.4355),CH,7.0,false,0,
84fc3048d4a,36,15.5,M,,to_score,194.138.89.118,POINT(9.491 51.2993),DE,7.0,false,0,
064e446daba,46,42.0,F,,to_score,161.156.145.118,POINT(-97.822 37.751),US,6.0,false,0,
80997be605a,123,42.0,M,,to_score,46.245.171.232,POINT(37.6068 55.7386),RU,9.0,false,0,
3167dea650a,49,15.5,M,,to_score,138.15.156.93,POINT(-97.822 37.751),US,5.0,false,0,
696497f1c8a,39,78.0,M,,to_score,86.151.70.247,POINT(-2.5979 53.2765),GB,5.0,false,0,
3250edd9e0a,123,42.0,F,,to_score,121.22.141.182,POINT(124.1973 40.824),CN,4.0,false,0,
2b01691a5aa,50,22.0,F,,to_score,137.242.213.30,POINT(-97.822 37.751),US,8.0,false,0,
2c58005754a,33,28.0,F,,to_score,64.102.174.163,POINT(-78.8473 35.8332),US,6.0,false,0,
e269ba037fa,123,15.5,F,,to_score,125.157.29.45,POINT(126.9741 37.5112),KR,7.0,false,0,
21063e3143a,85,102.0,F,,to_score,149.36.119.43,POINT(-97.822 37.751),US,6.0,true,0,
54d55f43bca,58,28.0,F,,to_score,42.86.125.137,POINT(123.4314 41.7806),CN,12.0,false,0,
69ed63f626a,63,42.0,F,,to_score,173.94.90.158,POINT(-80.9338 35.1287),US,3.0,false,0,
21a3f52898a,29,57.0,F,,to_score,157.220.95.86,POINT(-97.822 37.751),US,7.0,true,0,
85a99af646a,36,22.0,F,,to_score,143.239.133.179,POINT(-8.489 51.898),IE,3.0,false,0,
73446fce3ca,78,22.0,F,,to_score,196.62.246.243,POINT(67.087 24.9246),PK,3.0,false,0,
92e442d956a,52,44.0,F,,to_score,174.233.85.96,POINT(-97.822 37.751),US,3.0,false,0,
1223d97ec1a,72,42.0,F,,to_score,55.66.202.118,POINT(-97.822 37.751),US,5.0,false,0,
8d60f87e20a,48,22.0,M,,to_score,136.247.157.112,POINT(-97.822 37.751),US,14.0,false,0,
7d23f3af01a,54,102.0,F,,to_score,99.254.243.217,POINT(-80.9523 43.3679),CA,10.0,false,0,
89fc5c65e4a,49,44.0,F,,to_score,88.242.129.137,POINT(27.7826 38.5238),TR,7.0,false,0,
88a5755310a,48,15.5,F,,to_score,78.43.248.221,POINT(8.7313 48.8868),DE,4.0,false,0,
cf6bdb114aa,43,10.0,M,,to_score,132.89.192.152,POINT(-97.822 37.751),US,2.0,false,0,
9bc2236586a,30,10.0,F,,to_score,168.107.176.154,POINT(-97.822 37.751),US,4.0,false,0,
90ba211891a,37,44.0,F,,to_score,107.34.200.230,POINT(-94.5778 39.1027),US,7.0,true,0,
6a8e2b4238a,29,15.5,M,,to_score,131.91.83.51,POINT(-80.1178 26.935),US,5.0,false,0,
2af38afc16a,43,22.0,F,,to_score,176.2.210.146,POINT(9.491 51.2993),DE,6.0,false,0,
1a65eaf020a,42,44.0,F,,to_score,187.131.168.55,POINT(-99.2443 19.5471),MX,4.0,false,0,
154944d1e9a,40,102.0,M,,to_score,181.153.106.212,POINT(-74.0799 4.5981),CO,5.0,true,0,
707ab0930ea,35,117.0,F,,to_score,131.9.77.203,POINT(-97.822 37.751),US,6.0,false,0,
e4eeeda723a,123,42.0,F,,to_score,115.209.156.179,POINT(113.722 34.7732),CN,3.0,true,0,
b341e403f8a,34,15.5,F,,to_score,155.32.223.9,POINT(174 -41),NZ,13.0,false,0,
7c612771d1a,70,57.0,M,,to_score,198.124.149.3,POINT(-97.822 37.751),US,9.0,false,0,
b967e2f8ffa,31,22.0,M,,to_score,151.201.26.225,POINT(-97.822 37.751),US,5.0,true,0,
dd980c4baaa,36,102.0,F,,to_score,54.103.217.249,POINT(-97.822 37.751),US,8.0,false,0,
ac91f77186a,34,22.0,M,,to_score,152.94.17.114,POINT(5.7614 58.9671),NO,5.0,false,0,
ac91f77186a,34,42.0,M,,to_score,152.94.17.114,POINT(5.7614 58.9671),NO,5.0,false,0,
ac91f77186a,34,102.0,M,,to_score,152.94.17.114,POINT(5.7614 58.9671),NO,5.0,false,0,
ac91f77186a,34,102.0,F,,to_score,152.94.17.114,POINT(5.7614 58.9671),NO,5.0,false,0,
ac91f77186a,34,22.0,M,,to_score,143.228.142.222,POINT(-77.036 38.9208),US,5.0,false,0,
ac91f77186a,34,42.0,M,,to_score,143.228.142.222,POINT(-77.036 38.9208),US,5.0,false,0,
ac91f77186a,34,102.0,M,,to_score,143.228.142.222,POINT(-77.036 38.9208),US,5.0,false,0,
ac91f77186a,34,102.0,F,,to_score,143.228.142.222,POINT(-77.036 38.9208),US,5.0,false,0,
9d358f928da,41,102.0,F,,to_score,167.78.243.56,POINT(-97.822 37.751),US,10.0,false,0,
c93d390e8ca,33,44.0,F,,to_score,48.139.95.121,POINT(-97.822 37.751),US,5.0,true,0,
9c1fc54ea3a,123,102.0,F,,to_score,82.248.184.29,POINT(-1.6744 48.11),FR,6.0,false,0,
fa004bbfd8a,47,117.0,M,,to_score,66.31.65.8,POINT(-71.479 42.724),US,5.0,false,0,
d8edbb1fe0a,48,102.0,M,,to_score,123.90.82.34,POINT(113.722 34.7732),CN,6.0,false,0,
69dba11b7ba,123,28.0,F,,to_score,151.192.38.33,POINT(103.8014 1.3673),SG,5.0,false,0,
50d90079f2a,39,57.0,F,,to_score,178.227.52.238,POINT(5.5708 51.94),NL,11.0,false,0,
da7771675fa,46,15.5,F,,to_score,139.81.26.4,POINT(106.8296 -6.1741),ID,12.0,false,0,
64954b2078a,50,57.0,F,,to_score,116.104.99.177,POINT(105.9984 16.002),VN,6.0,true,0,
ec85fbaf3ea,37,28.0,F,,to_score,187.75.36.222,POINT(-46.6409 -23.6283),BR,3.0,false,0,
cc2c3371efa,41,15.5,F,,to_score,62.99.100.228,POINT(-2.9238 43.2626),ES,3.0,false,0,
fe8df0fffaa,66,28.0,F,,to_score,50.172.215.30,POINT(-97.822 37.751),US,6.0,false,0,
678f61d1b9a,27,22.0,M,,to_score,143.2.9.103,POINT(-97.822 37.751),US,5.0,false,0,
a5b4c4f396a,51,22.0,F,,to_score,98.217.106.31,POINT(-70.8819 42.2229),US,8.0,false,0,
dc2af1c665a,39,15.5,F,,to_score,118.138.31.107,POINT(145.126 -37.9189),AU,4.0,false,0,
31d21d5078a,39,44.0,M,,to_score,115.254.12.184,POINT(77.006 20.0063),IN,7.0,false,0,
103dd42b33a,123,15.5,M,,to_score,75.179.209.109,POINT(-97.822 37.751),US,14.0,false,0,
e216d95a95a,123,22.0,F,,to_score,117.110.126.44,POINT(126.9741 37.5112),KR,4.0,false,0,
ad6574c640a,59,44.0,F,,to_score,73.51.117.107,POINT(-87.732 41.6751),US,1.0,false,0,
45e3762755a,57,15.5,M,,to_score,149.18.242.80,POINT(-72.9272 41.3136),US,6.0,false,0,
312e852598a,45,28.0,F,,to_score,145.254.40.143,POINT(12.4857 53.1518),DE,5.0,false,0,
ccc81b6df0a,48,44.0,F,,to_score,49.26.63.234,POINT(126.9741 37.5112),KR,4.0,true,0,
229b66f205a,35,102.0,M,,to_score,157.160.36.141,POINT(-77.5216 40.0537),US,5.0,false,0,
a9e03ee62ba,31,42.0,F,,to_score,83.35.223.70,POINT(2.1701 41.387),ES,9.0,false,0,
4685e56a39a,43,22.0,M,,to_score,70.176.168.230,POINT(-110.884 32.2506),US,7.0,false,0,
58b774fa90a,123,15.5,M,,to_score,79.67.136.80,POINT(-1.2132 52.9648),GB,6.0,false,0,
b4cab06b10a,34,15.5,M,,to_score,109.135.88.78,POINT(4.3447 50.8509),BE,4.0,false,0,
8728736b08a,52,44.0,M,,to_score,72.62.4.139,POINT(-112.0866 33.4475),US,7.0,false,0,
8728736b08a,52,22.0,F,,to_score,72.62.4.139,POINT(-112.0866 33.4475),US,7.0,false,0,
cfc778ac06a,123,22.0,F,,to_score,121.29.43.52,POINT(114.8731 39.0728),CN,1.0,true,0,
fd37a5c84ea,51,15.5,M,,to_score,137.107.44.122,POINT(-97.822 37.751),US,6.0,false,0,
3b2215dda1a,33,22.0,F,,to_score,125.53.92.32,POINT(139.6895 35.6897),JP,10.0,true,0,
c9e7135817a,123,44.0,F,,to_score,190.78.59.15,POINT(-67.5945 10.2494),VE,8.0,false,0,
7637294c93a,54,10.0,F,,to_score,83.188.252.198,POINT(16.5528 59.6146),SE,3.0,true,0,
7637294c93a,54,42.0,F,,to_score,83.188.252.198,POINT(16.5528 59.6146),SE,3.0,true,0,
e55771599ca,40,22.0,F,,to_score,47.7.246.229,POINT(-81.3264 35.7532),US,12.0,true,0,
13a914c1c8a,51,117.0,F,,to_score,126.164.28.194,POINT(139.6568 35.6376),JP,9.0,false,0,
e2cdd050b2a,32,44.0,F,,to_score,136.11.117.69,POINT(-97.822 37.751),US,3.0,true,0,
faa7000cdea,50,22.0,M,,to_score,166.36.144.146,POINT(-97.822 37.751),US,8.0,false,0,
ef78bcae2da,123,102.0,F,,to_score,154.62.230.73,POINT(-1.0824 41.4648),ES,9.0,false,0,
bb11c975e6a,54,15.5,M,,to_score,73.220.30.106,POINT(-121.0676 38.6841),US,4.0,false,0,
d5d4e50238a,123,102.0,F,,to_score,123.5.240.73,POINT(115.8489 32.0117),CN,8.0,true,0,
2f0b223e3fa,42,10.0,F,,to_score,112.203.175.39,POINT(121.0438 14.669),PH,7.0,false,0,
6195a0b55ea,123,22.0,M,,to_score,85.247.99.36,POINT(-25.6617 37.7392),PT,4.0,false,0,
da494cc12aa,69,22.0,M,,to_score,166.178.5.106,POINT(-97.822 37.751),US,11.0,false,0,
a18f72f517a,40,15.5,F,,to_score,79.137.188.41,POINT(37.6068 55.7386),RU,1.0,false,0,
24010103aca,47,10.0,F,,to_score,44.114.216.148,POINT(-97.822 37.751),US,1.0,false,0,
939f3f65a1a,59,28.0,F,,to_score,198.116.105.117,POINT(-97.822 37.751),US,5.0,false,0,
f50ebce922a,42,22.0,F,,to_score,70.108.72.147,POINT(-76.8173 38.867),US,4.0,false,0,
1f7739a2b7a,46,22.0,F,,to_score,65.172.85.61,POINT(-97.822 37.751),US,5.0,false,0,
bd68e226c8a,68,44.0,F,,to_score,56.127.135.235,POINT(-97.822 37.751),US,5.0,false,0,
af9c746ceba,39,44.0,F,,to_score,137.108.94.152,POINT(-0.1224 51.4964),GB,5.0,true,0,
585a51baa3a,39,10.0,F,,to_score,73.86.143.124,POINT(-76.882 38.635),US,5.0,false,0,
27efd3a98ba,37,22.0,F,,to_score,101.233.198.38,POINT(113.722 34.7732),CN,5.0,false,0,
44c7346d3ea,39,57.0,F,,to_score,59.44.215.172,POINT(123.4314 41.7806),CN,2.0,false,0,
9039e3d65ca,43,10.0,M,,to_score,108.106.14.109,POINT(-84.4784 33.844),US,5.0,false,0,
13c7c11629a,49,57.0,F,,to_score,49.152.177.21,POINT(113.722 34.7732),CN,10.0,false,0,
e94882cad3a,36,15.5,F,,to_score,70.93.244.185,POINT(-118.3432 33.9168),US,9.0,false,0,
e94882cad3a,36,57.0,M,,to_score,70.93.244.185,POINT(-118.3432 33.9168),US,9.0,false,0,
e94882cad3a,36,15.5,F,,to_score,120.202.41.218,POINT(113.722 34.7732),CN,4.0,false,0,
e94882cad3a,36,57.0,M,,to_score,120.202.41.218,POINT(113.722 34.7732),CN,4.0,false,0,
0ba01adfcca,56,22.0,F,,to_score,183.175.254.41,POINT(113.722 34.7732),CN,13.0,true,0,
afd60de4bfa,52,57.0,M,,to_score,125.103.170.32,POINT(130.8695 33.8692),JP,7.0,false,0,
c60ae85916a,46,10.0,M,,to_score,139.121.89.73,POINT(-97.822 37.751),US,4.0,true,0,
a5967f49d3a,73,44.0,M,,to_score,49.115.206.131,POINT(113.722 34.7732),CN,3.0,false,0,
ac1eb3c2f7a,33,42.0,M,,to_score,157.99.103.113,POINT(2.2874 48.8948),FR,9.0,false,0,
defe2a5fbba,35,42.0,F,,to_score,122.60.46.94,POINT(174.7679 -36.8506),NZ,8.0,false,0,
e46e0a1383a,48,22.0,F,,to_score,40.64.141.192,POINT(-97.822 37.751),US,6.0,true,0,
7879fac925a,37,15.5,M,,to_score,178.222.27.1,POINT(20.4721 44.8166),RS,5.0,false,0,
168e96b2eaa,59,44.0,F,,to_score,180.191.104.164,POINT(124.6083 11.0027),PH,5.0,true,0,
ea2c699243a,50,57.0,F,,to_score,43.223.53.200,POINT(139.6895 35.6897),JP,6.0,false,0,
a029bcf6daa,50,15.5,M,,to_score,157.66.66.29,POINT(0 0),,7.0,false,0,
4ef8940852a,41,22.0,M,,to_score,61.174.242.81,POINT(113.722 34.7732),CN,6.0,true,0,
3e39364b47a,63,117.0,F,,to_score,73.167.157.229,POINT(-70.4887 41.7111),US,8.0,true,0,
07be7d728ba,45,22.0,F,,to_score,181.239.116.86,POINT(-58.3845 -34.6022),AR,5.0,true,0,
44a47f6891a,62,44.0,M,,to_score,124.142.55.149,POINT(139.8981 35.6447),JP,6.0,false,0,
1dace4e7efa,88,44.0,F,,to_score,147.93.105.41,POINT(4.3447 50.8509),BE,6.0,false,0,
7de6129479a,43,44.0,F,,to_score,85.245.80.198,POINT(-9.2931 38.7726),PT,4.0,true,0,
c4a7d04da5a,34,44.0,F,,to_score,46.220.170.110,POINT(16.3801 48.2048),AT,10.0,false,0,
7b19ab521da,35,28.0,M,,to_score,140.62.33.80,POINT(-97.822 37.751),US,5.0,false,0,
6142bf89fca,27,44.0,M,,to_score,84.45.55.235,POINT(-0.1206 51.1398),GB,8.0,false,0,
82804b7a5ca,123,78.0,M,,to_score,83.214.63.83,POINT(2.3387 48.8582),FR,12.0,true,0,
28e54f16b5a,36,44.0,F,,to_score,196.193.180.197,POINT(-73.9883 40.7488),US,13.0,false,0,
8fae7da976a,35,102.0,F,,to_score,118.137.106.167,POINT(106.8296 -6.1741),ID,7.0,false,0,
2e2f03cec6a,123,28.0,F,,to_score,113.237.84.72,POINT(122.8841 39.6396),CN,3.0,false,0,
b6a3696021a,31,15.5,F,,to_score,164.73.149.172,POINT(-56 -33),UY,5.0,false,0,
ef7d98f817a,123,15.5,F,,to_score,108.222.36.194,POINT(-97.822 37.751),US,5.0,false,0,
31707fa072a,34,44.0,M,,to_score,164.30.56.192,POINT(9.491 51.2993),DE,6.0,false,0,
5c2ef4972ea,72,22.0,M,,to_score,69.247.36.212,POINT(-82.0197 26.6284),US,4.0,false,0,
07f69f5201a,50,15.5,F,,to_score,60.168.156.198,POINT(117.293 31.8696),CN,3.0,false,0,
2242c92e8da,65,102.0,F,,to_score,157.249.44.111,POINT(10.7559 59.9452),NO,7.0,true,0,
66dc898607a,48,42.0,F,,to_score,55.189.122.117,POINT(-97.822 37.751),US,5.0,false,0,
369877e560a,33,22.0,F,,to_score,58.191.100.80,POINT(136.2867 35.3703),JP,10.0,false,0,
d6a1516c77a,37,15.5,F,,to_score,53.97.172.167,POINT(9.491 51.2993),DE,10.0,false,0,
dd3ee8d15ca,123,42.0,M,,to_score,136.26.3.72,POINT(-117.2438 32.8003),US,4.0,true,0,
f4ee5def7aa,40,44.0,M,,to_score,198.88.173.157,POINT(-97.822 37.751),US,5.0,false,0,
47869ba383a,36,44.0,F,,to_score,160.33.218.151,POINT(-97.822 37.751),US,5.0,false,0,
edadddbfa9a,50,15.5,F,,to_score,60.78.101.140,POINT(139.6895 35.6897),JP,3.0,false,0,
b1f864c93ca,38,102.0,M,,to_score,53.130.9.6,POINT(9.491 51.2993),DE,6.0,false,0,
71160c6e9ba,38,10.0,F,,to_score,95.219.205.159,POINT(39.6168 24.4662),SA,1.0,false,0,
bf4d5a4e1da,123,44.0,M,,to_score,42.77.57.16,POINT(120.3139 22.6148),TW,5.0,false,0,
01e10697f5a,46,28.0,M,,to_score,134.178.98.44,POINT(143.2104 -33.494),AU,2.0,true,0,
f25cc2ca7da,32,57.0,M,,to_score,156.3.138.139,POINT(-118.2295 34.6038),US,3.0,true,0,
22523c5c61a,46,102.0,F,,to_score,190.170.249.33,POINT(-66.9208 10.5048),VE,7.0,true,0,
ba15de66bea,45,42.0,F,,to_score,79.153.118.195,POINT(-16.3691 28.3544),ES,7.0,false,0,
0d1ba9bcf2a,42,15.5,F,,to_score,70.22.174.1,POINT(-97.822 37.751),US,9.0,false,0,
1ea9118dd6a,73,22.0,M,,to_score,120.113.140.53,POINT(121 23.5),TW,6.0,false,0,
ca91c3c9aaa,33,44.0,F,,to_score,116.46.52.217,POINT(126.9741 37.5112),KR,7.0,true,0,
01d60bb88ca,43,57.0,F,,to_score,114.8.28.107,POINT(106.8272 -6.1728),ID,6.0,false,0,
71300e1fa9a,50,28.0,F,,to_score,139.218.151.186,POINT(151.2006 -33.8715),AU,4.0,false,0,
71300e1fa9a,50,22.0,F,,to_score,139.218.151.186,POINT(151.2006 -33.8715),AU,4.0,false,0,
71300e1fa9a,50,15.5,F,,to_score,139.218.151.186,POINT(151.2006 -33.8715),AU,4.0,false,0,
71300e1fa9a,50,44.0,M,,to_score,139.218.151.186,POINT(151.2006 -33.8715),AU,4.0,false,0,
71300e1fa9a,50,28.0,F,,to_score,145.29.105.118,POINT(4.8995 52.3824),NL,6.0,false,0,
71300e1fa9a,50,22.0,F,,to_score,145.29.105.118,POINT(4.8995 52.3824),NL,6.0,false,0,
71300e1fa9a,50,15.5,F,,to_score,145.29.105.118,POINT(4.8995 52.3824),NL,6.0,false,0,
71300e1fa9a,50,44.0,M,,to_score,145.29.105.118,POINT(4.8995 52.3824),NL,6.0,false,0,
b201b94670a,33,22.0,F,,to_score,146.149.59.27,POINT(-97.822 37.751),US,5.0,false,0,
3252205b6fa,44,57.0,M,,to_score,82.3.151.245,POINT(-1.4112 50.9469),GB,3.0,false,0,
366502d3d1a,123,28.0,F,,to_score,77.119.148.239,POINT(16.3075 48.2155),AT,3.0,false,0,
5c5c4a80dba,65,42.0,F,,to_score,151.183.148.228,POINT(8.1551 47.1449),CH,1.0,false,0,
5c5c4a80dba,65,57.0,F,,to_score,151.183.148.228,POINT(8.1551 47.1449),CH,1.0,false,0,
ed0ccf5a34a,50,22.0,M,,to_score,53.136.229.183,POINT(9.491 51.2993),DE,5.0,false,0,
0bd73dae1aa,57,15.5,F,,to_score,134.114.127.251,POINT(-111.6596 35.1872),US,7.0,false,0,
00ca5dc297a,40,44.0,F,,to_score,55.33.217.63,POINT(-97.822 37.751),US,4.0,false,0,
35cb153fdba,54,42.0,F,,to_score,100.150.187.30,POINT(-97.822 37.751),US,12.0,false,0,
cff13931c7a,45,57.0,F,,to_score,69.5.183.180,POINT(-111.9184 33.3908),US,4.0,false,0,
4767f61cc9a,31,117.0,F,,to_score,65.12.239.201,POINT(-80.4036 25.6666),US,8.0,true,0,
7b3d81b483a,49,10.0,F,,to_score,166.59.199.176,POINT(-97.822 37.751),US,9.0,false,0,
a46c7574f0a,58,28.0,M,,to_score,46.102.194.68,POINT(-1.7508 53.7806),GB,10.0,false,0,
97f7cec8a7a,44,44.0,F,,to_score,160.184.152.205,POINT(70 30),PK,12.0,true,0,
363d405375a,42,10.0,M,,to_score,110.210.221.1,POINT(113.722 34.7732),CN,7.0,false,0,
e94ab43ab8a,33,10.0,F,,to_score,167.144.126.66,POINT(-97.822 37.751),US,6.0,true,0,
a6a43246d7a,40,22.0,M,,to_score,106.180.143.210,POINT(139.7989 35.7747),JP,9.0,true,0,
b4e57f08c6a,35,22.0,F,,to_score,132.60.173.58,POINT(-97.822 37.751),US,5.0,true,0,
a52fd8f10ca,58,28.0,M,,to_score,129.196.172.59,POINT(-97.822 37.751),US,5.0,false,0,
371c829d95a,37,28.0,F,,to_score,137.190.182.235,POINT(-97.822 37.751),US,8.0,false,0,
177e5af6c3a,123,44.0,M,,to_score,124.2.109.75,POINT(126.9741 37.5112),KR,2.0,false,0,
be0b541a2da,57,15.5,M,,to_score,160.80.80.238,POINT(12.1097 43.1479),IT,6.0,false,0,
42c7be71eda,123,44.0,M,,to_score,193.98.17.31,POINT(9.491 51.2993),DE,7.0,true,0,
7b7cb8b9c3a,44,57.0,F,,to_score,198.230.78.189,POINT(-97.822 37.751),US,9.0,false,0,
202e4bc273a,57,117.0,F,,to_score,98.37.204.74,POINT(-121.77 37.7562),US,6.0,true,0,
1d51c9e033a,31,22.0,M,,to_score,112.114.206.56,POINT(100.2085 25.5859),CN,5.0,false,0,
fc85091fbda,123,78.0,F,,to_score,170.251.61.225,POINT(77.006 20.0063),IN,5.0,false,0,
ae0caf7510a,62,44.0,F,,to_score,153.162.180.169,POINT(137.9532 35.823),JP,5.0,true,0,
45e31f483ca,36,42.0,F,,to_score,95.79.9.59,POINT(44.0012 56.3327),RU,6.0,false,0,
d4b972186da,123,22.0,M,,to_score,59.95.62.192,POINT(79.957 23.1701),IN,11.0,true,0,
c68b1f867da,51,15.5,F,,to_score,47.85.84.82,POINT(-97.822 37.751),US,6.0,false,0,
b994863cc1a,34,15.5,M,,to_score,67.122.233.117,POINT(-97.822 37.751),US,3.0,false,0,
